Id,ReservationTypeId,ReservationTypeName,Courts,Instructors,IsLesson,StartTime,EndTime,CreatedOnUtc,UpdatedOnUtc,CancelledOn,Players,UserDefinedFields
38428257,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-07-20T11:00:00,2025-07-20T12:00:00,2025-07-19T23:10:41.75,,,REDACTED,[]
38436740,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-07-20T08:00:00,2025-07-20T10:00:00,2025-07-20T12:02:03.657,2025-07-20T08:02:57.82,,REDACTED,[]
38442249,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-07-22T20:00:00,2025-07-22T22:00:00,2025-07-20T15:03:29.73,,,REDACTED,[]
38442349,84484,Reserve Court: Three Person,Court #1,REDACTED,False,2025-07-20T12:30:00,2025-07-20T13:30:00,2025-07-20T15:05:59.67,,,REDACTED,[]
38445657,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-20T14:30:00,2025-07-20T16:30:00,2025-07-20T16:15:18.783,,,REDACTED,[]
38445818,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-07-20T12:30:00,2025-07-20T13:30:00,2025-07-20T16:18:58.87,2025-07-20T13:07:12.967,,REDACTED,[]
38448855,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-07-20T17:00:00,2025-07-20T18:00:00,2025-07-20T17:52:53.897,2025-07-20T20:18:12.067,,REDACTED,[]
38465408,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-07-21T15:30:00,2025-07-21T17:30:00,2025-07-21T01:07:48.513,2025-07-21T15:32:23.243,,REDACTED,[]
38480300,52121,Private Lesson,Court #1,REDACTED,True,2025-07-28T09:00:00,2025-07-28T10:00:00,2025-07-21T14:15:12.817,2025-07-28T09:12:42.987,,REDACTED,[]
38480374,57948,Reserve Court: Singles,Court #7,REDACTED,False,2025-07-22T18:00:00,2025-07-22T20:00:00,2025-07-21T14:17:31.403,,,REDACTED,[]
38480919,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-07-21T15:00:00,2025-07-21T17:00:00,2025-07-21T14:28:52.07,2025-07-21T15:33:22.973,,REDACTED,[]
38494079,52120,Reserve Court: Doubles,Court #7,REDACTED,False,2025-07-22T20:30:00,2025-07-22T22:00:00,2025-07-21T17:25:42.63,2025-07-23T00:24:18.307,,REDACTED,[]
38536316,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-22T13:30:00,2025-07-22T15:30:00,2025-07-22T13:06:48.037,,,REDACTED,[]
38541482,52123,Pro + 3,Court #3,REDACTED,True,2025-07-23T11:00:00,2025-07-23T12:00:00,2025-07-22T14:42:09.383,2025-07-22T11:40:24.437,,REDACTED,[]
38561024,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-07-22T16:00:00,2025-07-22T17:00:00,2025-07-22T19:16:55.44,,,REDACTED,[]
38566883,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-07-26T08:00:00,2025-07-26T09:00:00,2025-07-22T20:52:08.84,,,REDACTED,[]
38581453,84484,Reserve Court: Three Person,Court #5,REDACTED,False,2025-07-27T09:00:00,2025-07-27T11:00:00,2025-07-23T04:42:56.907,,,REDACTED,[]
38581483,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-29T20:00:00,2025-07-29T22:00:00,2025-07-23T04:43:54.767,,,REDACTED,[]
38586508,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-23T16:00:00,2025-07-23T18:00:00,2025-07-23T12:22:15.473,2025-07-23T16:47:37.44,,REDACTED,[]
38591112,57948,Reserve Court: Singles,Court #3,REDACTED,False,2025-07-23T17:00:00,2025-07-23T18:00:00,2025-07-23T14:09:12.863,2025-07-23T17:03:17.93,,REDACTED,[]
38592639,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-07-23T17:00:00,2025-07-23T18:00:00,2025-07-23T14:42:25.447,,,REDACTED,[]
38592840,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-07-23T11:00:00,2025-07-23T13:00:00,2025-07-23T14:48:45.887,2025-07-23T13:05:51.263,,REDACTED,[]
38597602,52120,Reserve Court: Doubles,Court #5,REDACTED,False,2025-07-25T15:00:00,2025-07-25T17:00:00,2025-07-23T16:17:57.74,,,REDACTED,[]
38615953,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-07-23T18:00:00,2025-07-23T20:00:00,2025-07-23T21:50:56.457,2025-07-23T18:02:45.877,,REDACTED,[]
38618229,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-25T07:00:00,2025-07-25T09:00:00,2025-07-23T22:37:16.373,,,REDACTED,[]
38632556,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-24T20:00:00,2025-07-24T22:00:00,2025-07-24T04:51:19.983,,,REDACTED,[]
38637542,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-24T18:00:00,2025-07-24T20:00:00,2025-07-24T13:08:24.49,2025-07-24T18:22:42.623,,REDACTED,[]
38647131,52120,Reserve Court: Doubles,"Court #6, Court #5",REDACTED,False,2025-07-26T09:00:00,2025-07-26T11:00:00,2025-07-24T15:53:35.84,2025-07-26T10:33:05.527,,REDACTED,[]
38660330,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-07-24T15:30:00,2025-07-24T17:30:00,2025-07-24T19:35:42.667,2025-07-24T15:39:00.277,,REDACTED,[]
38660633,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-07-24T20:00:00,2025-07-24T22:00:00,2025-07-24T19:40:45.093,2025-07-24T22:46:39.773,,REDACTED,[]
38670466,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-07-25T11:00:00,2025-07-25T13:00:00,2025-07-24T22:26:53.16,,,REDACTED,[]
38675373,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-26T08:00:00,2025-07-26T10:00:00,2025-07-25T00:28:22.79,2025-07-26T08:22:49.43,,REDACTED,[]
38675385,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-07-26T11:00:00,2025-07-26T12:00:00,2025-07-25T00:28:47.18,2025-07-26T12:51:25.95,,REDACTED,[]
38678907,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-25T17:00:00,2025-07-25T19:00:00,2025-07-25T02:29:03.277,2025-07-25T18:05:34.653,,REDACTED,[]
38681986,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-07-26T09:00:00,2025-07-26T11:00:00,2025-07-25T04:33:59.013,,,REDACTED,[]
38687038,52121,Private Lesson,Court #2,REDACTED,True,2025-07-25T18:00:00,2025-07-25T19:00:00,2025-07-25T12:17:34.843,2025-07-25T18:01:56.433,,REDACTED,[]
38687736,57948,Reserve Court: Singles,Court #3,REDACTED,False,2025-07-26T11:00:00,2025-07-26T13:00:00,2025-07-25T12:42:27.44,,,REDACTED,[]
38689228,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-07-26T07:00:00,2025-07-26T09:00:00,2025-07-25T13:20:37.79,,,REDACTED,[]
38689241,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #1,REDACTED,False,2025-07-25T10:00:00,2025-07-25T11:00:00,2025-07-25T13:21:04.327,,,REDACTED,[]
38690677,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-07-25T14:30:00,2025-07-25T15:30:00,2025-07-25T13:55:13.743,2025-07-25T14:50:04.097,,REDACTED,[]
38691152,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-07-28T19:00:00,2025-07-28T20:00:00,2025-07-25T14:01:27.037,,,REDACTED,[]
38701390,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-25T12:00:00,2025-07-25T14:30:00,2025-07-25T17:00:41.74,,,REDACTED,[]
38703240,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-26T11:00:00,2025-07-26T12:00:00,2025-07-25T17:40:59.527,2025-07-27T14:57:54.1,,REDACTED,[]
38718796,52120,Reserve Court: Doubles,Court #8,REDACTED,False,2025-07-25T18:00:00,2025-07-25T19:00:00,2025-07-25T22:28:29.857,2025-07-27T18:21:22.243,,REDACTED,[]
38736372,52120,Reserve Court: Doubles,Court #7,REDACTED,False,2025-07-27T11:00:00,2025-07-27T12:00:00,2025-07-26T02:29:14.78,2025-07-27T10:57:30.95,,REDACTED,[]
38745425,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #4,REDACTED,False,2025-07-27T10:00:00,2025-07-27T11:00:00,2025-07-26T13:03:19.55,,,REDACTED,[]
38746113,52121,Private Lesson,Court #2,REDACTED,True,2025-07-27T09:30:00,2025-07-27T10:30:00,2025-07-26T13:19:23.98,2025-07-26T12:52:40.593,,REDACTED,[]
38747892,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-07-27T08:00:00,2025-07-27T10:00:00,2025-07-26T14:03:47.557,,,REDACTED,[]
38748590,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-07-27T07:30:00,2025-07-27T09:30:00,2025-07-26T14:24:28.607,2025-07-27T14:54:44.17,,REDACTED,[]
38751445,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #2,REDACTED,False,2025-07-26T11:30:00,2025-07-26T12:00:00,2025-07-26T15:31:29.217,,,REDACTED,[]
38751829,57948,Reserve Court: Singles,Court #6,REDACTED,False,2025-07-27T09:00:00,2025-07-27T11:00:00,2025-07-26T15:39:00.977,,,REDACTED,[]
38762309,84484,Reserve Court: Three Person,Court #1,REDACTED,False,2025-07-27T09:00:00,2025-07-27T10:00:00,2025-07-26T19:19:04.35,2025-07-27T14:55:46.013,,REDACTED,[]
38762850,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-26T15:30:00,2025-07-26T17:30:00,2025-07-26T19:28:00.363,2025-07-26T15:36:37.623,,REDACTED,[]
38786692,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-07-27T08:30:00,2025-07-27T09:30:00,2025-07-27T12:14:21.12,2025-07-27T09:12:14.2,,REDACTED,[]
38794852,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-07-27T12:00:00,2025-07-27T14:00:00,2025-07-27T15:49:33.713,,,REDACTED,[]
38796735,52122,Semi-Private,Court #1,REDACTED,True,2025-07-27T11:00:00,2025-07-27T12:00:00,2025-07-27T16:40:29.757,,,REDACTED,[]
38797029,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #8,REDACTED,False,2025-07-28T18:30:00,2025-07-28T19:30:00,2025-07-27T16:47:58.75,2025-07-28T19:25:12.613,,REDACTED,[]
38798669,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-07-27T15:00:00,2025-07-27T17:00:00,2025-07-27T17:29:42.843,2025-07-27T14:50:45.833,,REDACTED,[]
38802115,52120,Reserve Court: Doubles,Court #8,REDACTED,False,2025-07-27T15:15:00,2025-07-27T16:15:00,2025-07-27T19:03:01.31,2025-07-27T15:13:57.423,,REDACTED,[]
38803384,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-07-28T18:30:00,2025-07-28T21:00:00,2025-07-27T19:32:45.417,2025-07-28T11:01:54.813,,REDACTED,[]
38804767,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-07-29T20:00:00,2025-07-29T22:00:00,2025-07-27T20:06:22.483,2025-07-29T20:49:14.623,,REDACTED,[]
38805665,52120,Reserve Court: Doubles,Court #6,REDACTED,False,2025-07-31T21:00:00,2025-07-31T22:00:00,2025-07-27T20:30:45.083,,,REDACTED,[]
38806175,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-07-28T10:00:00,2025-07-28T11:30:00,2025-07-27T20:45:35.347,,,REDACTED,[]
38812699,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-07-27T19:30:00,2025-07-27T20:30:00,2025-07-27T23:15:54.82,2025-07-27T19:18:14.91,,REDACTED,[]
38830936,52121,Private Lesson,Court #1,REDACTED,True,2025-07-30T09:00:00,2025-07-30T10:00:00,2025-07-28T13:14:12.37,,,REDACTED,[]
38834127,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-07-28T09:00:00,2025-07-28T11:00:00,2025-07-28T14:04:47.05,,,REDACTED,[]
38837728,57948,Reserve Court: Singles,Court #3,REDACTED,False,2025-07-28T17:30:00,2025-07-28T19:00:00,2025-07-28T15:07:51.217,,,REDACTED,[]
38838534,52122,Semi-Private,Court #2,REDACTED,True,2025-07-28T17:00:00,2025-07-28T18:00:00,2025-07-28T15:24:16.457,,,REDACTED,[]
38844824,57948,Reserve Court: Singles,Court #8,REDACTED,False,2025-07-30T19:00:00,2025-07-30T20:00:00,2025-07-28T16:59:28.36,,,REDACTED,[]
38850284,57948,Reserve Court: Singles,Court #8,REDACTED,False,2025-07-30T18:00:00,2025-07-30T19:00:00,2025-07-28T18:13:53.183,2025-07-30T18:22:49.927,,REDACTED,[]
38851501,52120,Reserve Court: Doubles,Court #8,REDACTED,False,2025-07-30T20:00:00,2025-07-30T22:00:00,2025-07-28T18:25:32.907,2025-07-30T20:53:58.587,,REDACTED,[]
38855160,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-07-28T15:00:00,2025-07-28T16:30:00,2025-07-28T19:00:02.55,2025-07-28T16:54:33.683,,REDACTED,[]
38859827,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-07-28T16:00:00,2025-07-28T18:00:00,2025-07-28T20:03:43.137,,,REDACTED,[]
38862007,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-07-28T20:00:00,2025-07-28T22:00:00,2025-07-28T20:42:50.06,,,REDACTED,[]
38864999,52120,Reserve Court: Doubles,Court #8,REDACTED,False,2025-07-30T17:00:00,2025-07-30T18:00:00,2025-07-28T21:33:13.91,2025-07-30T16:53:35.723,,REDACTED,[]
38875662,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-07-29T19:00:00,2025-07-29T20:00:00,2025-07-29T00:59:35.007,2025-07-29T13:56:52.25,,REDACTED,[]
38876556,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-07-29T10:00:00,2025-07-29T11:00:00,2025-07-29T01:28:53.92,2025-07-29T10:57:54.577,,REDACTED,[]
38883537,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-07-29T15:00:00,2025-07-29T17:00:00,2025-07-29T12:04:04.307,,,REDACTED,[]
38884052,84484,Reserve Court: Three Person,Court #3,REDACTED,False,2025-07-30T16:00:00,2025-07-30T18:00:00,2025-07-29T12:29:05.563,,,REDACTED,[]
38900507,52120,Reserve Court: Doubles,Court #7,REDACTED,False,2025-07-31T18:00:00,2025-07-31T20:00:00,2025-07-29T17:13:45.947,2025-08-18T18:33:10.35,,REDACTED,[]
38918751,52120,Reserve Court: Doubles,Court #8,REDACTED,False,2025-07-31T18:00:00,2025-07-31T20:00:00,2025-07-29T21:48:51.883,2025-07-31T18:43:34.5,,REDACTED,[]
38923010,52120,Reserve Court: Doubles,Court #6,REDACTED,False,2025-07-30T20:30:00,2025-07-30T22:00:00,2025-07-29T23:47:35.553,2025-07-30T20:35:05.613,,REDACTED,[]
38940473,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-07-30T10:30:00,2025-07-30T12:00:00,2025-07-30T14:25:55.933,,,REDACTED,[]
38954141,52120,Reserve Court: Doubles,Court #7,REDACTED,False,2025-07-30T20:00:00,2025-07-30T22:00:00,2025-07-30T18:38:15.387,2025-08-04T14:13:12.917,,REDACTED,[]
38964991,52120,Reserve Court: Doubles,Court #5,REDACTED,False,2025-07-31T16:00:00,2025-07-31T17:00:00,2025-07-30T21:25:27.713,2025-07-31T11:29:26.713,,REDACTED,[]
38965012,52120,Reserve Court: Doubles,Court #5,REDACTED,False,2025-07-31T17:00:00,2025-07-31T18:00:00,2025-07-30T21:26:04.03,2025-07-31T11:30:02.91,,REDACTED,[]
38975359,52121,Private Lesson,Court #3,REDACTED,True,2025-07-31T11:00:00,2025-07-31T12:00:00,2025-07-31T02:01:47.36,2025-07-31T10:35:44.093,,REDACTED,[]
38979429,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-07-31T10:00:00,2025-07-31T11:00:00,2025-07-31T10:13:24.703,2025-07-31T10:21:29.31,,REDACTED,[]
39015812,52120,Reserve Court: Doubles,Court #6,REDACTED,False,2025-07-31T20:00:00,2025-07-31T21:00:00,2025-07-31T21:12:07.8,,,REDACTED,[]
